Gene stable ID,RefSeq mRNA ID
FBgn0036862,NM_001275114
FBgn0036862,NM_001275114
FBgn0036862,NM_140847
FBgn0036862,NM_140847
FBgn0036862,NM_140847
FBgn0036862,NM_001275115
FBgn0036862,NM_001275115
FBgn0036862,NM_001275115
FBti0019660,
FBti0019660,
FBti0019660,
FBgn0285959,
FBgn0285959,
FBgn0285959,
FBgn0263995,NM_001275763
FBgn0263995,NM_001275763
FBgn0263995,NM_001275763
FBgn0263995,NM_001014631
FBgn0263995,NM_001014631
FBgn0263995,NM_001014631
FBgn0263995,NM_001170169
FBgn0263995,NM_001170169
FBgn0263995,NM_001170169
FBgn0263995,NM_169783
FBgn0263995,NM_169783
FBgn0263995,NM_169783
FBgn0263995,NM_001275762
FBgn0263995,NM_001275762
FBgn0263995,NM_001275762
FBgn0263995,NM_169781
FBgn0263995,NM_169781
FBgn0263995,NM_169781
FBgn0263995,NM_080105
FBgn0263995,NM_080105
FBgn0263995,NM_080105
FBgn0263995,NM_001275760
FBgn0263995,NM_001275760
FBgn0263995,NM_001275760
FBgn0263995,NM_001014632
FBgn0263995,NM_001014632
FBgn0263995,NM_001014632
FBgn0263995,NM_001275761
FBgn0263995,NM_001275761
FBgn0263995,NM_001275761
FBgn0263995,NM_169782
FBgn0263995,NM_169782
FBgn0263995,NM_169782
FBgn0263995,NM_001275759
FBgn0263995,NM_001275759
FBgn0263995,NM_001275759
FBgn0040056,NM_001043169
FBgn0040056,NM_001043169
FBgn0040056,NM_001043169
FBgn0040056,NM_001275308
FBgn0040056,NM_001275308
FBgn0040056,NM_001275308
FBgn0040056,NM_001043168
FBgn0040056,NM_001043168
FBgn0040056,NM_001043168
FBgn0040056,NM_001043167
FBgn0040056,NM_001043167
FBgn0040056,NM_001043167
FBti0063680,
FBti0063680,
FBti0063680,
FBti0060896,
FBti0060896,
FBti0060896,
FBgn0266140,
FBgn0266140,
FBgn0266140,
FBgn0266140,
FBgn0266140,
FBgn0266140,
FBgn0264738,NM_001144741
FBgn0264738,NM_001144741
FBgn0264738,NM_001144741
FBgn0262174,
FBgn0262174,
FBgn0262174,
FBti0063671,
FBti0063671,
FBti0063671,
FBti0062503,
FBti0062503,
FBti0062503,
FBgn0266032,
FBgn0266032,
FBgn0266032,
FBgn0266729,
FBgn0266729,
FBgn0266729,
FBgn0262249,
FBgn0262249,
FBgn0262249,
FBgn0263004,NM_001259954
FBgn0263004,NM_001259954
FBgn0263004,NM_001259954
FBgn0052564,NM_167559
FBgn0052564,NM_167559
FBgn0052564,NM_167559
FBgn0031528,NM_001273067
FBgn0031528,NM_001273067
FBgn0031528,NM_001273067
FBgn0031528,NM_001103602
FBgn0031528,NM_001103602
FBgn0031528,NM_001103602
FBgn0260953,NM_001169506
FBgn0260953,NM_001169506
FBgn0260953,NM_001169506
FBgn0037115,NM_141089
FBgn0037115,NM_141089
FBgn0037115,NM_141089
FBgn0039634,NM_143410
FBgn0039634,NM_143410
FBgn0039634,NM_143410
FBgn0085315,NM_001275810
FBgn0085315,NM_001275810
FBgn0085315,NM_001275810
FBgn0085315,NM_001104368
FBgn0085315,NM_001104368
FBgn0085315,NM_001104368
FBti0019135,
FBti0019135,
FBti0019135,
FBgn0050081,NM_166080
FBgn0050081,NM_166080
FBgn0050081,NM_166080
FBgn0050297,
FBgn0050297,
FBgn0050297,
FBgn0030582,NM_206713
FBgn0030582,NM_206713
FBgn0030582,NM_206713
FBgn0030582,NM_001169286
FBgn0030582,NM_001169286
FBgn0030582,NM_001169286
FBgn0030582,NM_132744
FBgn0030582,NM_132744
FBgn0030582,NM_132744
FBgn0030582,NM_001169285
FBgn0030582,NM_001169285
FBgn0030582,NM_001169285
FBgn0034459,NM_137589
FBgn0034459,NM_137589
FBgn0034459,NM_137589
FBgn0266735,
FBgn0266735,
FBgn0266735,
FBgn0264374,
FBgn0264374,
FBgn0264374,
FBgn0264374,
FBgn0264374,
FBgn0264374,
FBti0019638,
FBti0019638,
FBti0019638,
FBgn0260226,NM_001275633
FBgn0260226,NM_001275633
FBgn0260226,NM_001275633
FBgn0260226,NM_143955
FBgn0260226,NM_143955
FBgn0260226,NM_143955
FBti0061870,
FBti0061870,
FBti0061870,
FBgn0033996,NM_001274062
FBgn0033996,NM_001274062
FBgn0033996,NM_001274062
FBgn0033996,NM_001274061
FBgn0033996,NM_001274061
FBgn0033996,NM_001274061
FBgn0033996,NM_137173
FBgn0033996,NM_137173
FBgn0033996,NM_137173
FBti0061265,
FBti0061265,
FBti0061265,
FBgn0039778,NM_143543
FBgn0039778,NM_143543
FBgn0039778,NM_143543
FBti0063627,
FBti0063627,
FBti0063627,
FBgn0266934,
FBgn0266934,
FBgn0266934,
FBgn0017561,NM_078557
FBgn0017561,NM_078557
FBgn0017561,NM_078557
FBgn0017561,NM_001298168
FBgn0017561,NM_001298168
FBgn0017561,NM_001298168
FBgn0017561,NM_167259
FBgn0017561,NM_167259
FBgn0017561,NM_167259
FBgn0017561,NM_001298167
FBgn0017561,NM_001298167
FBgn0017561,NM_001298167
FBti0061993,
FBti0061993,
FBti0061993,
FBti0062341,
FBti0062341,
FBti0062341,
FBgn0266384,
FBgn0266384,
FBgn0266384,
FBgn0266384,
FBgn0266384,
FBgn0266384,
FBti0060479,
FBti0060479,
FBti0060479,
FBgn0035008,NM_138071
FBgn0035008,NM_138071
FBgn0035008,NM_138071
FBgn0035008,NM_166673
FBgn0035008,NM_166673
FBgn0035008,NM_166673
FBgn0085360,NM_001103562
FBgn0085360,NM_001103562
FBgn0085360,NM_001103562
FBgn0085360,NM_001298549
FBgn0085360,NM_001298549
FBgn0085360,NM_001298549
FBgn0005695,NM_001299281
FBgn0005695,NM_001299281
FBgn0005695,NM_001299281
FBgn0005695,NM_165622
FBgn0005695,NM_165622
FBgn0005695,NM_165622
FBgn0033607,NM_001273957
FBgn0033607,NM_001273957
FBgn0033607,NM_001273957
FBgn0033607,NM_165814
FBgn0033607,NM_165814
FBgn0033607,NM_165814
FBgn0051522,NM_169002
FBgn0051522,NM_169002
FBgn0051522,NM_169002
FBgn0051522,NM_169003
FBgn0051522,NM_169003
FBgn0051522,NM_169003
FBgn0051522,NM_001259976
FBgn0051522,NM_001259976
FBgn0051522,NM_001259976
FBgn0051522,NM_001275325
FBgn0051522,NM_001275325
FBgn0051522,NM_001275325
FBgn0051522,NM_169001
FBgn0051522,NM_169001
FBgn0051522,NM_169001
FBgn0051522,NM_001259978
FBgn0051522,NM_001259978
FBgn0051522,NM_001259978
FBgn0051522,NM_001259977
FBgn0051522,NM_001259977
FBgn0051522,NM_001259977
FBgn0040942,NM_144290
FBgn0040942,NM_144290
FBgn0040942,NM_144290
FBgn0285917,NM_001169720
FBgn0285917,NM_001169720
FBgn0285917,NM_001169720
FBgn0285917,NM_206162
FBgn0285917,NM_206162
FBgn0285917,NM_206162
FBgn0285917,NM_001169719
FBgn0285917,NM_001169719
FBgn0285917,NM_001169719
FBgn0285917,NM_001169718
FBgn0285917,NM_001169718
FBgn0285917,NM_001169718
FBgn0285917,NM_001274145
FBgn0285917,NM_001274145
FBgn0285917,NM_001274145
FBgn0285917,NM_206161
FBgn0285917,NM_206161
FBgn0285917,NM_206161
FBgn0285917,NM_079939
FBgn0285917,NM_079939
FBgn0285917,NM_079939
FBgn0265651,
FBgn0265651,
FBgn0265651,
FBgn0034689,NM_137791
FBgn0034689,NM_137791
FBgn0034689,NM_137791
FBgn0085391,NM_001276104
FBgn0085391,NM_001276104
FBgn0085391,NM_001276104
FBgn0085391,NM_001276103
FBgn0085391,NM_001276103
FBgn0085391,NM_001276103
FBgn0085391,NM_143352
FBgn0085391,NM_143352
FBgn0085391,NM_143352
FBgn0085391,NM_001170283
FBgn0085391,NM_001170283
FBgn0085391,NM_001170283
FBgn0085391,NM_001300644
FBgn0085391,NM_001300644
FBgn0085391,NM_001300644
FBti0063166,
FBti0063166,
FBti0063166,
FBgn0010317,NM_079179
FBgn0010317,NM_079179
FBgn0010317,NM_079179
FBgn0010317,NM_206267
FBgn0010317,NM_206267
FBgn0010317,NM_206267
FBgn0036752,NM_079406
FBgn0036752,NM_079406
FBgn0036752,NM_079406
FBgn0036752,NM_206397
FBgn0036752,NM_206397
FBgn0036752,NM_206397
FBgn0266249,
FBgn0266249,
FBgn0266249,
FBgn0003256,NM_001015123
FBgn0003256,NM_001015123
FBgn0003256,NM_001015123
FBgn0003256,NM_001110878
FBgn0003256,NM_001110878
FBgn0003256,NM_001110878
FBgn0003256,NM_001015122
FBgn0003256,NM_001015122
FBgn0003256,NM_001015122
FBgn0003256,NM_001110879
FBgn0003256,NM_001110879
FBgn0003256,NM_001110879
FBgn0003256,NM_001110880
FBgn0003256,NM_001110880
FBgn0003256,NM_001110880
FBgn0003256,NM_001015121
FBgn0003256,NM_001015121
FBgn0003256,NM_001015121
FBgn0003256,NM_001300706
FBgn0003256,NM_001300706
FBgn0003256,NM_001300706
FBgn0038472,NM_142334
FBgn0038472,NM_142334
FBgn0038472,NM_142334
FBgn0050091,NM_166110
FBgn0050091,NM_166110
FBgn0050091,NM_166110
FBgn0259832,NM_001103806
FBgn0259832,NM_001103806
FBgn0259832,NM_001103806
FBti0063339,
FBti0063339,
FBti0063339,
FBgn0267461,
FBgn0267461,
FBgn0267461,
FBti0060401,
FBti0060401,
FBti0060401,
FBgn0010388,NM_001259395
FBgn0010388,NM_001259395
FBgn0010388,NM_001259395
FBgn0010388,NM_079020
FBgn0010388,NM_079020
FBgn0010388,NM_079020
FBti0019158,
FBti0019158,
FBti0019158,
FBgn0029686,NM_130730
FBgn0029686,NM_130730
FBgn0029686,NM_130730
FBgn0029686,NM_001297919
FBgn0029686,NM_001297919
FBgn0029686,NM_001297919
FBti0059903,
FBti0059903,
FBti0059903,
FBgn0014380,NM_079568
FBgn0014380,NM_079568
FBgn0014380,NM_079568
FBgn0014380,NM_001260074
FBgn0014380,NM_001260074
FBgn0014380,NM_001260074
FBgn0039202,NM_143007
FBgn0039202,NM_143007
FBgn0039202,NM_143007
FBgn0035084,NM_138140
FBgn0035084,NM_138140
FBgn0035084,NM_138140
FBgn0035084,NM_001299934
FBgn0035084,NM_001299934
FBgn0035084,NM_001299934
FBti0063377,
FBti0063377,
FBti0063377,
FBti0063626,
FBti0063626,
FBti0063626,
FBgn0262022,NM_001202209
FBgn0262022,NM_001202209
FBgn0262022,NM_001202209
FBti0064232,
FBti0064232,
FBti0064232,
FBgn0028533,NM_001298984
FBgn0028533,NM_001298984
FBgn0028533,NM_001298984
FBgn0028533,NM_135839
FBgn0028533,NM_135839
FBgn0028533,NM_135839
FBgn0029552,NM_130522
FBgn0029552,NM_130522
FBgn0029552,NM_130522
FBgn0266689,
FBgn0266689,
FBgn0266689,
FBgn0266689,
FBgn0266689,
FBgn0266689,
FBgn0037891,NM_141807
FBgn0037891,NM_141807
FBgn0037891,NM_141807
FBgn0053804,NM_001032115
FBgn0053804,NM_001032115
FBgn0053804,NM_001032115
FBgn0039714,NM_170445
FBgn0039714,NM_170445
FBgn0039714,NM_170445
FBgn0039714,NM_170444
FBgn0039714,NM_170444
FBgn0039714,NM_170444
FBgn0039714,NM_001202384
FBgn0039714,NM_001202384
FBgn0039714,NM_001202384
FBgn0039714,NM_170440
FBgn0039714,NM_170440
FBgn0039714,NM_170440
FBgn0039714,NM_170441
FBgn0039714,NM_170441
FBgn0039714,NM_170441
FBgn0039714,NM_170442
FBgn0039714,NM_170442
FBgn0039714,NM_170442
FBgn0039714,NM_001202386
FBgn0039714,NM_001202386
FBgn0039714,NM_001202386
FBgn0039714,NM_170443
FBgn0039714,NM_170443
FBgn0039714,NM_170443
FBgn0039714,NM_001202385
FBgn0039714,NM_001202385
FBgn0039714,NM_001202385
FBgn0027504,NM_136889
FBgn0027504,NM_136889
FBgn0027504,NM_136889
FBgn0027504,NM_206099
FBgn0027504,NM_206099
FBgn0027504,NM_206099
FBgn0027504,NM_001273984
FBgn0027504,NM_001273984
FBgn0027504,NM_001273984
FBgn0035886,NM_168271
FBgn0035886,NM_168271
FBgn0035886,NM_168271
FBgn0266241,
FBgn0266241,
FBgn0266241,
FBgn0039056,NM_170049
FBgn0039056,NM_170049
FBgn0039056,NM_170049
FBgn0039056,NM_079734
FBgn0039056,NM_079734
FBgn0039056,NM_079734
FBgn0266645,
FBgn0266645,
FBgn0266645,
FBgn0053471,
FBgn0053471,
FBgn0053471,
FBtr0309656_df_nrg,
FBtr0309656_df_nrg,
FBtr0309656_df_nrg,
FBgn0023174,NM_079352
FBgn0023174,NM_079352
FBgn0023174,NM_079352
FBgn0001149,NM_001038953
FBgn0001149,NM_001038953
FBgn0001149,NM_001038953
FBgn0001149,NM_079602
FBgn0001149,NM_079602
FBgn0001149,NM_079602
FBgn0266246,
FBgn0266246,
FBgn0266246,
FBti0059645,
FBti0059645,
FBti0059645,
FBgn0051827,NM_165122
FBgn0051827,NM_165122
FBgn0051827,NM_165122
FBgn0039205,NM_001275991
FBgn0039205,NM_001275991
FBgn0039205,NM_001275991
FBgn0039205,NM_143010
FBgn0039205,NM_143010
FBgn0039205,NM_143010
FBgn0032040,NM_135382
FBgn0032040,NM_135382
FBgn0032040,NM_135382
FBgn0031516,NM_134916
FBgn0031516,NM_134916
FBgn0031516,NM_134916
FBgn0032489,NM_135776
FBgn0032489,NM_135776
FBgn0032489,NM_135776
FBgn0035727,NM_139811
FBgn0035727,NM_139811
FBgn0035727,NM_139811
FBti0059960,
FBti0059960,
FBti0059960,
FBti0019297,
FBti0019297,
FBti0019297,
FBgn0034650,NM_137757
FBgn0034650,NM_137757
FBgn0034650,NM_137757
FBgn0261794,NM_166632
FBgn0261794,NM_166632
FBgn0261794,NM_166632
FBgn0261794,NM_001299864
FBgn0261794,NM_001299864
FBgn0261794,NM_001299864
FBgn0261794,NM_001299865
FBgn0261794,NM_001299865
FBgn0261794,NM_001299865
FBgn0261794,NM_131901
FBgn0261794,NM_131901
FBgn0261794,NM_131901
FBgn0261794,NM_166631
FBgn0261794,NM_166631
FBgn0261794,NM_166631
FBgn0261794,NM_166630
FBgn0261794,NM_166630
FBgn0261794,NM_166630
FBgn0261794,NM_001299866
FBgn0261794,NM_001299866
FBgn0261794,NM_001299866
FBgn0037275,NM_141237
FBgn0037275,NM_141237
FBgn0037275,NM_141237
FBgn0266403,
FBgn0266403,
FBgn0266403,
FBgn0262985,NM_001259715
FBgn0262985,NM_001259715
FBgn0262985,NM_001259715
FBgn0262985,NM_001259716
FBgn0262985,NM_001259716
FBgn0262985,NM_001259716
FBti0064118,
FBti0064118,
FBti0064118,
FBgn0262542,
FBgn0262542,
FBgn0262542,
FBgn0036568,NM_140579
FBgn0036568,NM_140579
FBgn0036568,NM_140579
FBti0061155,
FBti0061155,
FBti0061155,
FBti0020048,
FBti0020048,
FBti0020048,
FBgn0037344,NM_141297
FBgn0037344,NM_141297
FBgn0037344,NM_141297
FBgn0037344,NM_001275360
FBgn0037344,NM_001275360
FBgn0037344,NM_001275360
FBti0062551,
FBti0062551,
FBti0062551,
FBgn0267098,
FBgn0267098,
FBgn0267098,
FBgn0032596,NM_135960
FBgn0032596,NM_135960
FBgn0032596,NM_135960
FBgn0032596,NM_001273582
FBgn0032596,NM_001273582
FBgn0032596,NM_001273582
FBgn0039850,NM_143612
FBgn0039850,NM_143612
FBgn0039850,NM_143612
FBgn0263627,
FBgn0263627,
FBgn0263627,
FBgn0034909,NM_166625
FBgn0034909,NM_166625
FBgn0034909,NM_166625
FBtr0304372_df_nrg,
FBtr0304372_df_nrg,
FBtr0304372_df_nrg,
FBti0063600,
FBti0063600,
FBti0063600,
FBgn0041710,NM_001275588
FBgn0041710,NM_001275588
FBgn0041710,NM_001275588
FBgn0041710,NM_079611
FBgn0041710,NM_079611
FBgn0041710,NM_079611
FBgn0041710,NM_001275587
FBgn0041710,NM_001275587
FBgn0041710,NM_001275587
FBgn0086785,NM_140403
FBgn0086785,NM_140403
FBgn0086785,NM_140403
FBgn0032896,NM_136224
FBgn0032896,NM_136224
FBgn0032896,NM_136224
FBgn0038377,NM_142247
FBgn0038377,NM_142247
FBgn0038377,NM_142247
FBgn0038377,NM_169677
FBgn0038377,NM_169677
FBgn0038377,NM_169677
FBgn0027338,NM_001170101
FBgn0027338,NM_001170101
FBgn0027338,NM_001170101
FBgn0027338,NM_169296
FBgn0027338,NM_169296
FBgn0027338,NM_169296
FBgn0027338,NM_169295
FBgn0027338,NM_169295
FBgn0027338,NM_169295
FBgn0027338,NM_176437
FBgn0027338,NM_176437
FBgn0027338,NM_176437
FBgn0035827,NM_139906
FBgn0035827,NM_139906
FBgn0035827,NM_139906
FBgn0036793,NM_001038942
FBgn0036793,NM_001038942
FBgn0036793,NM_001038942
FBgn0036793,NM_001038943
FBgn0036793,NM_001038943
FBgn0036793,NM_001038943
FBgn0036793,NM_168768
FBgn0036793,NM_168768
FBgn0036793,NM_168768
FBgn0004567,NM_057486
FBgn0004567,NM_057486
FBgn0004567,NM_057486
FBgn0065073,
FBgn0065073,
FBgn0065073,
FBti0019421,
FBti0019421,
FBti0019421,
FBgn0262031,
FBgn0262031,
FBgn0262031,
FBgn0035838,NM_206300
FBgn0035838,NM_206300
FBgn0035838,NM_206300
FBti0061038,
FBti0061038,
FBti0061038,
FBgn0032315,NM_135625
FBgn0032315,NM_135625
FBgn0032315,NM_135625
FBgn0032315,NM_001298890
FBgn0032315,NM_001298890
FBgn0032315,NM_001298890
FBti0064220,
FBti0064220,
FBti0064220,
FBgn0050432,NM_165467
FBgn0050432,NM_165467
FBgn0050432,NM_165467
FBgn0053547,NM_001260240
FBgn0053547,NM_001260240
FBgn0053547,NM_001260240
FBgn0053547,NM_001260238
FBgn0053547,NM_001260238
FBgn0053547,NM_001260238
FBgn0053547,NM_001260242
FBgn0053547,NM_001260242
FBgn0053547,NM_001260242
FBgn0053547,NM_001260241
FBgn0053547,NM_001260241
FBgn0053547,NM_001260241
FBgn0053547,NM_001260231
FBgn0053547,NM_001260231
FBgn0053547,NM_001260231
FBgn0053547,NM_001260234
FBgn0053547,NM_001260234
FBgn0053547,NM_001260234
FBgn0053547,NM_001260237
FBgn0053547,NM_001260237
FBgn0053547,NM_001260237
FBgn0053547,NM_001260239
FBgn0053547,NM_001260239
FBgn0053547,NM_001260239
FBgn0053547,NM_001275758
FBgn0053547,NM_001275758
FBgn0053547,NM_001275758
FBgn0053547,NM_001260235
FBgn0053547,NM_001260235
FBgn0053547,NM_001260235
FBgn0053547,NM_001260243
FBgn0053547,NM_001260243
FBgn0053547,NM_001260243
FBgn0053547,NM_001014630
FBgn0053547,NM_001014630
FBgn0053547,NM_001014630
FBgn0053547,NM_001260232
FBgn0053547,NM_001260232
FBgn0053547,NM_001260232
FBgn0053547,NM_001260233
FBgn0053547,NM_001260233
FBgn0053547,NM_001260233
FBgn0265756,
FBgn0265756,
FBgn0265756,
FBgn0035702,NM_139789
FBgn0035702,NM_139789
FBgn0035702,NM_139789
FBgn0035702,NM_001274548
FBgn0035702,NM_001274548
FBgn0035702,NM_001274548
FBti0064044,
FBti0064044,
FBti0064044,
FBgn0086604,NM_166392
FBgn0086604,NM_166392
FBgn0086604,NM_166392
FBgn0086604,NM_001144248
FBgn0086604,NM_001144248
FBgn0086604,NM_001144248
FBgn0086604,NM_001103912
FBgn0086604,NM_001103912
FBgn0086604,NM_001103912
FBgn0086604,NM_001103913
FBgn0086604,NM_001103913
FBgn0086604,NM_001103913
FBgn0033702,NM_136905
FBgn0033702,NM_136905
FBgn0033702,NM_136905
FBgn0033702,NM_001273985
FBgn0033702,NM_001273985
FBgn0033702,NM_001273985
FBgn0052141,NM_168581
FBgn0052141,NM_168581
FBgn0052141,NM_168581
FBgn0011286,NM_057646
FBgn0011286,NM_057646
FBgn0011286,NM_057646
FBgn0011286,NM_001259282
FBgn0011286,NM_001259282
FBgn0011286,NM_001259282
FBgn0011286,NM_001259278
FBgn0011286,NM_001259278
FBgn0011286,NM_001259278
FBgn0011286,NM_001259277
FBgn0011286,NM_001259277
FBgn0011286,NM_001259277
FBgn0011286,NM_057643
FBgn0011286,NM_057643
FBgn0011286,NM_057643
FBgn0011286,NM_057645
FBgn0011286,NM_057645
FBgn0011286,NM_057645
FBgn0011286,NM_057644
FBgn0011286,NM_057644
FBgn0011286,NM_057644
FBgn0011286,NM_001259279
FBgn0011286,NM_001259279
FBgn0011286,NM_001259279
FBgn0011286,NM_001259280
FBgn0011286,NM_001259280
FBgn0011286,NM_001259280
FBgn0011286,NM_001259281
FBgn0011286,NM_001259281
FBgn0011286,NM_001259281
FBgn0020280,NM_141247
FBgn0020280,NM_141247
FBgn0020280,NM_141247
FBgn0020280,NM_001300236
FBgn0020280,NM_001300236
FBgn0020280,NM_001300236
FBti0215132,
FBti0215132,
FBti0215132,
FBgn0283554,
FBgn0283554,
FBgn0283554,
FBgn0003900,NM_001038878
FBgn0003900,NM_001038878
FBgn0003900,NM_001038878
FBgn0003900,NM_079092
FBgn0003900,NM_079092
FBgn0003900,NM_079092
FBgn0003900,NM_001299823
FBgn0003900,NM_001299823
FBgn0003900,NM_001299823
FBti0019798,
FBti0019798,
FBti0019798,
FBgn0030028,NM_001258649
FBgn0030028,NM_001258649
FBgn0030028,NM_001258649
FBgn0030028,NM_132240
FBgn0030028,NM_132240
FBgn0030028,NM_132240
FBgn0031574,NM_134966
FBgn0031574,NM_134966
FBgn0031574,NM_134966
FBgn0031574,NM_164562
FBgn0031574,NM_164562
FBgn0031574,NM_164562
FBgn0031574,NM_001273081
FBgn0031574,NM_001273081
FBgn0031574,NM_001273081
FBgn0030396,NM_132577
FBgn0030396,NM_132577
FBgn0030396,NM_132577
FBgn0044030,NM_167650
FBgn0044030,NM_167650
FBgn0044030,NM_167650
FBgn0044030,NM_001298509
FBgn0044030,NM_001298509
FBgn0044030,NM_001298509
FBti0059774,
FBti0059774,
FBti0059774,
FBgn0000559,NM_080366
FBgn0000559,NM_080366
FBgn0000559,NM_080366
FBgn0000559,NM_165394
FBgn0000559,NM_165394
FBgn0000559,NM_165394
FBgn0000559,NM_165395
FBgn0000559,NM_165395
FBgn0000559,NM_165395
FBgn0030955,NM_167630
FBgn0030955,NM_167630
FBgn0030955,NM_167630
FBgn0030955,NM_001272760
FBgn0030955,NM_001272760
FBgn0030955,NM_001272760
FBgn0030955,NM_133095
FBgn0030955,NM_133095
FBgn0030955,NM_133095
FBti0061410,
FBti0061410,
FBti0061410,
FBti0061444,
FBti0061444,
FBti0061444,
FBti0063866,
FBti0063866,
FBti0063866,
FBti0020059,
FBti0020059,
FBti0020059,
FBgn0267552,
FBgn0267552,
FBgn0267552,
FBti0064026,
FBti0064026,
FBti0064026,
FBgn0034265,NM_137408
FBgn0034265,NM_137408
FBgn0034265,NM_137408
FBgn0032773,NM_165287
FBgn0032773,NM_165287
FBgn0032773,NM_165287
FBgn0032773,NM_001169542
FBgn0032773,NM_001169542
FBgn0032773,NM_001169542
FBgn0032773,NM_136115
FBgn0032773,NM_136115
FBgn0032773,NM_136115
FBgn0032773,NM_001273641
FBgn0032773,NM_001273641
FBgn0032773,NM_001273641
FBgn0032956,NM_136273
FBgn0032956,NM_136273
FBgn0032956,NM_136273
FBgn0032956,NM_165390
FBgn0032956,NM_165390
FBgn0032956,NM_165390
FBgn0040816,NM_144176
FBgn0040816,NM_144176
FBgn0040816,NM_144176
FBgn0020369,NM_134603
FBgn0020369,NM_134603
FBgn0020369,NM_134603
FBgn0025595,NM_164705
FBgn0025595,NM_164705
FBgn0025595,NM_164705
FBgn0025595,NM_058039
FBgn0025595,NM_058039
FBgn0025595,NM_058039
FBgn0025595,NM_001273220
FBgn0025595,NM_001273220
FBgn0025595,NM_001273220
FBgn0025595,NM_205917
FBgn0025595,NM_205917
FBgn0025595,NM_205917
FBgn0266820,
FBgn0266820,
FBgn0266820,
FBgn0036028,NM_140086
FBgn0036028,NM_140086
FBgn0036028,NM_140086
FBgn0265885,
FBgn0265885,
FBgn0265885,
FBgn0265885,
FBgn0265885,
FBgn0265885,
FBgn0265885,
FBgn0265885,
FBgn0265885,
FBgn0037844,NM_141770
FBgn0037844,NM_141770
FBgn0037844,NM_141770
FBgn0036039,NM_001144457
FBgn0036039,NM_001144457
FBgn0036039,NM_001144457
FBgn0036039,NM_206310
FBgn0036039,NM_206310
FBgn0036039,NM_206310
FBgn0036039,NM_140096
FBgn0036039,NM_140096
FBgn0036039,NM_140096
FBgn0037685,NM_079565
FBgn0037685,NM_079565
FBgn0037685,NM_079565
FBgn0264727,
FBgn0264727,
FBgn0264727,
FBgn0036351,NM_140380
FBgn0036351,NM_140380
FBgn0036351,NM_140380
FBti0018999,
FBti0018999,
FBti0018999,
FBgn0035103,NM_206221
FBgn0035103,NM_206221
FBgn0035103,NM_206221
FBgn0035103,NM_001169832
FBgn0035103,NM_001169832
FBgn0035103,NM_001169832
FBgn0035103,NM_138160
FBgn0035103,NM_138160
FBgn0035103,NM_138160
FBgn0035103,NM_167798
FBgn0035103,NM_167798
FBgn0035103,NM_167798
FBgn0035103,NM_001274255
FBgn0035103,NM_001274255
FBgn0035103,NM_001274255
FBgn0263038,NM_176037
FBgn0263038,NM_176037
FBgn0263038,NM_176037
FBgn0038975,NM_001275909
FBgn0038975,NM_001275909
FBgn0038975,NM_001275909
FBgn0038975,NM_001300538
FBgn0038975,NM_001300538
FBgn0038975,NM_001300538
FBgn0038975,NM_001170216
FBgn0038975,NM_001170216
FBgn0038975,NM_001170216
FBgn0038975,NM_001275910
FBgn0038975,NM_001275910
FBgn0038975,NM_001275910
FBgn0038975,NM_001275912
FBgn0038975,NM_001275912
FBgn0038975,NM_001275912
FBgn0038975,NM_001275913
FBgn0038975,NM_001275913
FBgn0038975,NM_001275913
FBgn0038975,NM_079725
FBgn0038975,NM_079725
FBgn0038975,NM_079725
FBgn0038975,NM_001275911
FBgn0038975,NM_001275911
FBgn0038975,NM_001275911
FBgn0038975,NM_001275908
FBgn0038975,NM_001275908
FBgn0038975,NM_001275908
FBti0061159,
FBti0061159,
FBti0061159,
FBgn0052695,NM_001298135
FBgn0052695,NM_001298135
FBgn0052695,NM_001298135
FBgn0052695,NM_167205
FBgn0052695,NM_167205
FBgn0052695,NM_167205
FBgn0052695,NM_001298136
FBgn0052695,NM_001298136
FBgn0052695,NM_001298136
FBgn0086533,
FBgn0086533,
FBgn0086533,
FBgn0039126,NM_001275961
FBgn0039126,NM_001275961
FBgn0039126,NM_001275961
FBgn0039126,NM_142935
FBgn0039126,NM_142935
FBgn0039126,NM_142935
FBgn0032259,NM_001038806
FBgn0032259,NM_001038806
FBgn0032259,NM_001038806
FBgn0032259,NM_135570
FBgn0032259,NM_135570
FBgn0032259,NM_135570
FBti0020242,
FBti0020242,
FBti0020242,
FBgn0265276,NM_001043243
FBgn0265276,NM_001043243
FBgn0265276,NM_001043243
FBgn0265276,NM_141856
FBgn0265276,NM_141856
FBgn0265276,NM_141856
FBgn0265276,NM_001275556
FBgn0265276,NM_001275556
FBgn0265276,NM_001275556
FBgn0265276,NM_001260136
FBgn0265276,NM_001260136
FBgn0265276,NM_001260136
FBgn0265276,NM_001260130
FBgn0265276,NM_001260130
FBgn0265276,NM_001260130
FBgn0265276,NM_001260131
FBgn0265276,NM_001260131
FBgn0265276,NM_001260131
FBgn0265276,NM_001260133
FBgn0265276,NM_001260133
FBgn0265276,NM_001260133
FBgn0265276,NM_001260135
FBgn0265276,NM_001260135
FBgn0265276,NM_001260135
FBgn0265276,NM_001260134
FBgn0265276,NM_001260134
FBgn0265276,NM_001260134
FBgn0265276,NM_001043244
FBgn0265276,NM_001043244
FBgn0265276,NM_001043244
FBgn0030613,NM_001103513
FBgn0030613,NM_001103513
FBgn0030613,NM_001103513
FBgn0030613,NM_132773
